event_id,landslide_trigger,landslide_size,fatality_count,admin_division_name,longitude,latitude,event_date,elevation,slope,aspect,ndvi,ndwi,population,soil_type,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,label,system:index,point_id,road_distance_m,.geo,rainfall_ratio_3d_7d,rainfall_ratio_7d_14d,rainfall_ratio_14d_30d,rainfall_acceleration,high_short_term_rain,sustained_heavy_rain,slope_elevation_product,steep_low_elevation,north_facing,low_veg_steep
6294.0,unknown,medium,0.0,Himachal Pradesh,74.5128004,33.35509701,2014-09-06,1842,18.41295239,13.46542813,0.4230265617,-0.5100673437,9.183091164,4.0,398.7325439,398.7325439,398.7325439,609.7011185,1,,,,,1.0,1.0,0.6539803385648537,0.0,1,1,33.91665830238001,0,1,0
6299.0,rain,medium,14.0,Uttarakhand,75.31420342,33.12060181,2014-10-26,1524,39.57085594,343.7006825,0.4046743214,-0.3851580918,9.754714966,7.0,0.0,0.0,0.0,17.48347473,1,,,,,0.0,0.0,0.0,0.0,0,0,60.305984452560004,1,1,0
6310.0,downpour,medium,0.0,Kashmir,78.03659609,30.48760074,2012-08-05,1319,29.45083304,52.98296752,0.6282885671,-0.5579820871,4.675897121,4.0,215.4563446,235.8952866,547.5585899,858.9645958,1,,,,,0.9133558694851854,0.4308128681591522,0.6374635143023901,0.09486349560949527,1,1,38.84564877976,1,0,0
6337.0,downpour,medium,0.0,Kashmir,76.98320035,31.776602,2014-09-09,986,24.56081859,270.0,0.6239955425,-0.6072767973,9.146868706,6.0,84.71772003,272.9234772,308.4500465,510.7208977,1,,,,,0.31040832726866635,0.8848222922864756,0.6039503139368013,2.221563057921685,0,1,24.216967129740002,0,0,0
6338.0,downpour,medium,0.0,Uttarakhand,75.21379784,33.26109916,2014-9-11,1227,45.97562291,309.901687,0.4956859648,-0.4903488457,2.128142834,7.0,0.0,369.0308228,369.0308228,461.1582813,1,,,,,0.0,1.0,0.8002259479320338,0.0,0,1,56.41208931057,1,0,0
6339.0,unknown,medium,2.0,Himachal Pradesh,74.37229858,33.54050198,2014-09-06,1518,35.96033105,297.9417415,0.2948589325,-0.3373616636,6.494915009,7.0,445.6549072,445.6549072,445.6549072,697.7349014,1,,,,,1.0,1.0,0.6387166620242111,0.0,1,1,54.5877825339,1,0,1
6341.0,unknown,medium,2.0,Himachal Pradesh,79.04779981,30.68800166,2014-9-11,2665,49.99301603,115.7705632,0.5194888115,-0.5958830118,0.7360188961,7.0,8.212590218,35.83903313,46.90482807,159.1103792,1,,,,,0.22915211435002242,0.7640798315370522,0.2947942699014069,3.3639134765849574,0,0,133.23138771995,0,0,0
6356.0,downpour,medium,5.0,Kashmir,75.09220261,32.94110069,2014-11-07,702,8.909251595,338.3375422,0.6643379927,-0.6266906857,4.716932774,4.0,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,0.0,0,0,6.2542946196900004,0,1,0
6358.0,downpour,small,0.0,Kashmir,75.1370032,32.84679963,2014-09-06,594,18.64509048,256.1205249,0.3503671288,-0.400154233,3.841910124,4.0,530.0473328,530.0473328,530.0473328,824.10149,1,,,,,1.0,1.0,0.6431821070970276,0.0,1,1,11.07518374512,0,0,0
6359.0,rain,medium,1.0,Kashmir,75.05560231,32.91480092,2014-09-06,681,16.00837973,70.21242244,0.4054410458,-0.4275695682,7.839003086,4.0,506.2349701,506.2349701,506.2349701,791.0816231,1,,,,,1.0,1.0,0.6399276071111656,0.0,1,1,10.901706596130001,0,0,0
6369.0,rain,medium,5.0,Kashmir,74.94259531,33.00859811,2014-09-04,1479,32.81038354,197.4224021,0.5423753858,-0.5594222546,4.855388641,4.0,0.0,0.0,0.0,317.1793785,1,,,,,0.0,0.0,0.0,0.0,0,0,48.526557255659995,1,0,0
6370.0,downpour,medium,13.0,Kashmir,74.25620143,33.79800169,2014-09-04,1412,61.92248638,290.7350717,0.4139288366,-0.5024826527,5.669547558,7.0,0.0,0.0,50.8759346,266.9211807,1,,,,,0.0,0.0,0.19060283813587972,0.0,0,0,87.43455076856,1,0,0
6371.0,continuous_rain,medium,3.0,Kashmir,74.82879459,33.1253017,2014-09-03,796,21.46473968,231.8632885,0.6065967679,-0.6148681641,3.617246389,4.0,0.0,0.0,0.0,300.0668831,1,,,,,0.0,0.0,0.0,0.0,0,0,17.08593278528,0,0,0
6374.0,rain,medium,2.0,Kashmir,75.44809684,33.12609988,2014-11-06,886,25.66735659,208.8596252,0.2226373702,-0.273515135,1.770052552,7.0,0.0,0.0,8.543274879,25.79423809,1,,,,,0.0,0.0,0.331208654009908,0.0,0,0,22.74127793874,1,0,1
6432.0,downpour,medium,41.0,Kashmir,76.98339655,30.70899956,2014-08-04,741,24.37192005,274.0981111,0.6099292636,-0.5890435576,1.259370804,4.0,40.09191513,92.15879631,149.7860966,287.9430523,1,,,,,0.4350308026500308,0.6152693634583972,0.5201934736870886,1.2986878030438453,0,0,18.059592757049998,0,0,0
6510.0,unknown,large,0.0,Himachal Pradesh,78.74719843,30.11759791,2014-8-15,1475,28.48923778,270.0,0.6737757325,-0.6744003892,1.123785615,7.0,46.38637924,134.2866783,197.3601456,465.5068817,1,,,,,0.34542800393328366,0.6804143657867265,0.42396826633207646,1.8949592639082649,0,1,42.0216257255,1,0,0
6525.0,unknown,small,0.0,Kashmir,78.45939467,30.99360169,2014-8-18,3008,55.98765365,130.1288002,0.6729466915,-0.6615147591,0.2097495794,7.0,0.0,0.0,230.2146492,532.0427837,1,,,,,0.0,0.0,0.43269950510184885,0.0,0,1,168.4108621792,0,0,0
6530.0,downpour,medium,0.0,Uttarakhand,74.24929874,34.53819908,2014-8-17,1663,21.86430963,78.36333754,0.604660511,-0.572298944,17.94244957,7.0,30.50222111,30.50222111,42.73721266,60.91191244,1,,,,,1.0,0.7137157341697352,0.7016232284956968,0.0,0,0,36.360346914690005,0,0,0
6538.0,continuous_rain,medium,0.0,Kashmir,78.13459821,31.52159938,2014-8-20,1920,44.11381772,131.90188,0.1396882981,-0.1972212493,2.396231174,9.0,0.0,58.50548744,84.7552166,233.6441107,1,,,,,0.0,0.6902877461350267,0.362753490109691,0.0,0,0,84.69853002239999,1,0,1
6552.0,mining,medium,2.0,Himachal Pradesh,77.92769592,31.55930108,2014-8-26,1586,47.43361706,264.0261072,0.4512282014,-0.5134587288,0.7623749375,9.0,0.0,0.0,65.7754097,161.4800148,1,,,,,0.0,0.0,0.4073284844658065,0.0,0,0,75.22971665716001,1,0,0
6566.0,unknown,medium,0.0,Kashmir,75.3504024,32.61880133,2011-8-27,762,5.675157054,144.5355763,0.2764016688,-0.3178600371,3.421581745,4.0,39.38798904,78.77597809,78.77597809,495.5044785,1,,,,,0.49999999993652894,1.0,0.15898136446409533,1.0000000002538842,0,1,4.324469675147999,0,0,0
6567.0,unknown,medium,0.0,Kashmir,75.84660224,32.57639974,2011-8-27,790,13.0119359,94.01687955,0.5058220029,-0.5532508492,0.9082009196,4.0,48.12885666,72.19328499,134.0433178,622.1854572,1,,,,,0.6666666666666666,0.5385817523385712,0.21543949034622345,0.5,0,1,10.279429360999998,0,0,0
6631.0,downpour,medium,0.0,Kashmir,77.39569841,28.63629792,2015-01-05,206,2.133885618,150.3305706,0.05987953767,-0.1105084717,55.0148735,7.0,7.94214344,13.08475637,13.08475637,17.6238122,1,,,,,0.6069767915747598,1.0,0.7424475602389816,0.6475094499174645,0,0,0.439580437308,0,0,0
6730.0,unknown,large,0.0,Kashmir,77.28529999,33.28699762,2014-12-31,4081,33.02084907,63.36351282,-0.0106770657,-0.02788033895,0.003605728038,9.0,0.0,0.0,2.208957672,10.47732174,1,,,,,0.0,0.0,0.21083228393824238,0.0,0,0,134.75808505467,0,0,1
6734.0,unknown,small,0.0,Uttar Pradesh,77.21349954,28.57140016,2015-1-29,216,3.489039055,217.2024818,0.1982024312,-0.2479632795,105.8641968,7.0,7.159534931,7.159534931,7.159534931,25.0790534,1,,,,,1.0,1.0,0.2854786748450402,0.0,0,0,0.75363243588,0,0,0
6804.0,unknown,small,1.0,NCT,75.19219795,33.3375995,2015-2-26,1209,31.01369953,244.480248,0.2889480889,-0.2876196802,3.252476931,9.0,78.16222572,127.0074167,158.2836967,195.9375393,1,,,,,0.615414656489112,0.8024036546273056,0.8078273171413662,0.6249206765807539,0,0,37.49556273177,1,0,1
6827.0,unknown,medium,0.0,Kashmir,74.32100108,34.20920215,2015-03-05,1626,42.97610379,346.6385817,0.4395581186,-0.4290458262,4.774554729,7.0,6.144377708,19.42718148,81.12141562,108.5088677,1,,,,,0.3162773619181736,0.23948277198469337,0.747601715320452,2.1617817789270584,0,0,69.87914476254001,1,1,0
6840.0,unknown,medium,2.0,Kashmir,74.17939787,33.74529957,2015-02-05,1142,1.115281563,270.0,0.3736594617,-0.4472272694,6.705453396,7.0,12.46791172,16.62388229,30.93393135,62.13402033,1,,,,,0.750000000150386,0.537399598580282,0.49785819725983926,0.33333333306598045,0,0,1.2736515449459997,0,0,0
6841.0,continuous_rain,medium,0.0,Kashmir,75.24490453,33.12130189,2015-03-05,2306,18.22980229,69.87652321,0.4088726342,-0.4848609865,1.146502137,7.0,13.33484459,38.77217674,121.5825422,147.3640809,1,,,,,0.3439281905532756,0.3188959207335936,0.8250486920384953,1.9075836976064826,0,0,42.03792408074,0,0,0
6842.0,continuous_rain,medium,0.0,Kashmir,75.20300235,33.32959987,2015-03-02,1158,28.7552389,237.9269386,0.2678927183,-0.3042949736,3.188549757,9.0,51.64801931,129.810245,204.355063,237.6963766,1,,,,,0.3978732133969857,0.6352191283853829,0.8597315025289283,1.5133634693879998,0,0,33.2985666462,1,0,1
6851.0,unknown,medium,0.0,Kashmir,76.12380226,32.56119866,2015-3-10,915,32.16946698,197.779725,0.4985044003,-0.5653366446,5.501567841,7.0,34.13193703,43.55623341,161.103899,269.4429388,1,,,,,0.7836292157935703,0.2703611376283326,0.5979147188547516,0.27611372808160817,0,0,29.435062286700003,1,0,0
6867.0,downpour,medium,0.0,Himachal Pradesh,74.97810313,33.89110326,2015-3-15,1638,15.46941999,20.62940931,0.4190932512,-0.4590931535,6.054675102,7.0,9.845615387,60.10876036,119.1735883,205.4497982,1,,,,,0.16379668001857292,0.5043798816285202,0.5800618415988301,5.105129846872414,0,0,25.338909943620003,0,1,0
6871.0,continuous_rain,small,0.0,Kashmir,74.24529892,33.68460229,2015-3-15,1356,17.16462037,118.1433395,0.4930720627,-0.5566350818,2.366858959,7.0,6.825524569,26.93306088,81.75825667,181.0716908,1,,,,,0.2534255055305842,0.32942313078799657,0.45152423500758515,2.945932742272135,0,0,23.27522522172,0,0,0
6872.0,rain,medium,1.0,Kashmir,74.10109606,33.77320017,2015-3-15,1052,21.72031356,219.4583785,0.4081792831,-0.4695049524,13.20371437,7.0,4.429722786,26.09704304,64.26950216,157.9985533,1,,,,,0.16974041002309664,0.4060564056499298,0.406772725557608,4.891349030345395,0,0,22.849769865120003,0,0,0
6873.0,continuous_rain,medium,0.0,Kashmir,75.29659888,33.08089797,2015-3-15,1743,18.7428603,149.1741693,0.4158831239,-0.5253428817,6.715769291,4.0,25.63605881,53.01329994,125.7820873,230.9755468,1,,,,,0.48357787270391905,0.4214693926453867,0.5445688474066641,1.0679192668773567,0,0,32.6688055029,0,0,0
6874.0,continuous_rain,medium,0.0,Kashmir,75.19689784,33.33429977,2015-3-22,1167,41.13364456,225.2263738,0.04595085606,-0.09161963314,3.159133434,9.0,0.0,89.41272736,213.8245888,450.5007739,1,,,,,0.0,0.4181592391304999,0.4746375615493698,0.0,0,1,48.002963201520004,1,0,1
6889.0,unknown,medium,0.0,Kashmir,74.38359794,34.078604,2015-3-15,2698,10.70743799,148.881955,0.5637931228,-0.5282050371,3.384082556,7.0,4.806786537,37.80340958,78.88683319,164.3335252,1,,,,,0.1271521958046621,0.47921063695065536,0.48004102080809014,6.8645908839533725,0,0,28.88866769702,0,0,0
6890.0,continuous_rain,small,1.0,Kashmir,74.4116992,34.09680159,2015-3-15,2071,12.78486365,328.8765486,0.2160034925,-0.2600580752,2.595329762,7.0,4.574078083,38.21523714,78.01112509,160.8210887,1,,,,,0.11969252123813982,0.4898690679811602,0.4850801951448299,7.354740878174028,0,0,26.47745261915,0,1,0
6891.0,snowfall_snowmelt,medium,1.0,Kashmir,74.55940246,34.13270181,2015-3-15,1614,3.833650988,118.8910696,0.3497112095,-0.3803678155,19.42268753,7.0,4.950682163,43.58401537,94.03864241,180.1175373,1,,,,,0.1135894001727909,0.46346921066743635,0.5220959814333415,7.803638354272595,0,0,6.187512694632,0,0,0
6907.0,snowfall_snowmelt,medium,0.0,Kashmir,75.8103007,33.1753997,2015-3-21,1061,43.56493255,274.8816833,0.1270977259,-0.2012805939,2.122850657,7.0,0.0,54.48570442,101.6351185,205.691789,1,,,,,0.0,0.5360913159165549,0.4941136396066836,0.0,0,0,46.22239343555,1,0,1
6908.0,continuous_rain,medium,0.0,Kashmir,75.57869499,33.09769986,2015-3-15,1082,20.79527143,75.18189685,0.3515167236,-0.4311485887,3.63863492,7.0,13.14219379,40.60933638,112.1576276,232.1232679,1,,,,,0.3236249336118799,0.3620737817746067,0.48318132264240793,2.089996771383783,0,0,22.500483687259997,0,0,0
6924.0,snowfall_snowmelt,medium,0.0,Kashmir,74.79428561,33.95483273,2015-3-28,1614,3.350656787,90.0,0.3423422575,-0.3530213535,7.383366585,7.0,0.0,10.35066605,47.1282022,165.903692,1,,,,,0.0,0.21962785692682332,0.2840696408371671,0.0,0,0,5.407960054218001,0,0,0
6925.0,continuous_rain,medium,0.0,Kashmir,75.24050339,33.01859987,2015-3-28,1013,18.05854346,173.1989429,0.0935459286,-0.2022423893,5.847728252,7.0,0.0,3.371779203,70.70509315,181.3696835,1,,,,,0.0,0.04768792533582852,0.3898396456649272,0.0,0,0,18.293304524979998,0,0,0
6928.0,continuous_rain,large,0.0,Kashmir,79.81020353,30.61449783,2015-3-31,2716,40.25635441,138.2090456,0.08585986495,-0.161269024,0.1513350457,7.0,45.52704048,50.58921766,50.58921766,213.6597314,1,,,,,0.899935650042626,1.0,0.23677469464421502,0.1111905611836073,0,0,109.33625857756,0,0,1
6931.0,downpour,medium,0.0,Kashmir,74.7958998,33.70989877,2015-3-23,2215,17.06965709,333.6648469,0.671875,-0.5957739949,8.630789757,7.0,0.0,19.8251915,63.71913052,212.8953059,1,,,,,0.0,0.3111340556314923,0.29929795892225913,0.0,0,0,37.80929045435,0,1,0
6932.0,downpour,medium,0.0,Kashmir,74.03569888,34.07960283,2015-3-23,1292,35.8993742,87.43652896,0.3773773313,-0.4199446142,9.284189224,7.0,0.0,9.942565918,40.67826915,165.5217259,1,,,,,0.0,0.24441959124015483,0.2457578842222548,0.0,0,0,46.381991466399995,1,0,0
6933.0,continuous_rain,medium,0.0,Kashmir,74.65660195,33.93439667,2015-3-30,2074,20.1204599,158.111571,0.2701383829,-0.3697352409,10.96021652,7.0,64.31401062,76.3355608,92.77278042,216.1285504,1,,,,,0.84251703853337,0.8228228199523008,0.4292481499936068,0.18691961617864955,0,0,41.7298338326,0,0,1
6934.0,continuous_rain,medium,0.0,Kashmir,74.59149907,34.00959941,2015-3-30,1822,28.84291937,357.9679375,0.2838532031,-0.338105917,2.235126257,7.0,55.95973206,71.12053871,83.63786173,198.8623955,1,,,,,0.7868294177042237,0.8503390359212141,0.42058158617525054,0.2709235032388038,0,0,52.55179909214,1,1,1
6947.0,continuous_rain,medium,16.0,Kashmir,78.62780154,30.02610161,2015-6-21,494,28.47775523,268.2899376,0.5636425614,-0.5404905677,0.7394429445,7.0,65.20658112,65.20658112,65.20658112,65.20658112,1,,,,,1.0,1.0,1.0,0.0,0,0,14.06801108362,1,0,0
7011.0,construction,medium,4.0,Uttarakhand,74.65679815,34.1410002,2015-6-25,1580,4.32615327,148.8633061,0.4684155881,-0.4905336797,11.95130825,7.0,0.0,36.63930893,36.63930893,36.63930893,1,,,,,0.0,1.0,1.0,0.0,0,0,6.8353221666,0,0,0
7012.0,continuous_rain,medium,0.0,Kashmir,79.04789791,30.68380118,2015-6-25,2495,40.42216439,133.1730345,0.550719142,-0.543341279,0.4598414302,7.0,148.0941162,238.3390121,238.3390121,238.3390121,1,,,,,0.621359109006729,1.0,1.0,0.6093752960321862,1,0,100.85330015305,0,0,0
7026.0,downpour,small,0.0,Himachal Pradesh,75.44460091,34.26070031,2015-5-30,3357,11.31196638,144.0216611,-0.01348284353,-0.01460145973,1.339110613,9.0,0.0,8.116671324,21.01595235,53.58036149,1,,,,,0.0,0.3862147757486708,0.39223237330943206,0.0,0,0,37.97427113766,0,0,0
7027.0,continuous_rain,small,0.0,Kashmir,76.05390139,34.6055984,2015-6-25,2834,39.57416795,182.727793,0.05903858691,-0.1285463125,0.5985657573,9.0,0.0,8.844069481,8.844069481,51.97031879,1,,,,,0.0,1.0,0.17017539408863033,0.0,0,0,112.1531919703,0,0,1
7062.0,continuous_rain,medium,4.0,Kashmir,74.48380286,33.63029935,2015-5-14,2746,35.1294498,126.7411438,0.1132404357,-0.198507607,1.068954706,7.0,65.35279846,97.50057411,154.5254631,368.5743241,1,,,,,0.670281165588513,0.630967687486581,0.41925183876366495,0.49191123268694376,0,0,96.4654691508,0,0,1
7084.0,continuous_rain,small,4.0,Kashmir,79.4524989,29.39299845,2015-07-06,1991,13.9894146,167.0717748,0.2520606816,-0.3601235449,13.54736996,4.0,110.2627182,110.2627182,326.2565842,416.911438,1,,,,,1.0,0.3379631968818976,0.7825560885667043,0.0,1,1,27.852924468599998,0,0,0
7110.0,continuous_rain,medium,0.0,Kashmir,79.55409952,30.55680153,2015-4-30,1872,18.38540155,13.07538759,0.5139154792,-0.5602827072,4.206285,7.0,6.386226654,6.386226654,12.61350679,76.23558807,1,,,,,1.0,0.5063006474189244,0.165454312209387,0.0,0,0,34.4174717016,0,1,0
7111.0,continuous_rain,medium,0.0,Kashmir,79.57650204,30.56310223,2015-4-28,1454,18.43327006,312.8399529,0.1619083434,-0.2012644857,0.8830240369,7.0,3.193113327,3.193113327,16.72788095,132.5763054,1,,,,,1.0,0.19088570372686683,0.12617549493123828,0.0,0,0,26.801974667240003,0,0,0
7157.0,continuous_rain,medium,0.0,Kashmir,75.31559911,34.04040288,2015-7-10,2542,38.77042738,152.4753463,0.5297793746,-0.5714219809,2.494091511,7.0,0.0,32.83277035,32.83277035,51.95296192,1,,,,,0.0,1.0,0.63197109725058,0.0,0,0,98.55442639996001,0,0,0
7158.0,continuous_rain,small,0.0,Kashmir,75.14469961,32.92620284,2015-7-11,717,35.18426166,68.44610593,0.2820484638,-0.333368957,24.28553772,7.0,98.9518261,180.805912,209.2438493,243.2449794,1,,,,,0.5472820274814908,0.8640918842052674,0.8602185739501433,0.8272114737658186,0,0,25.227115610219997,1,0,1
7159.0,continuous_rain,small,0.0,Uttarakhand,79.45520112,29.39080011,2015-7-10,1951,5.936953685,159.0644753,0.1773482263,-0.2345891893,13.27845955,4.0,36.82126236,220.7265053,220.7265053,527.3752251,1,,,,,0.16681849019425396,1.0,0.4185378735949271,4.994539327358358,0,1,11.582996639434999,0,0,0
7160.0,continuous_rain,small,0.0,Uttarakhand,78.48619833,30.37990007,2015-7-11,927,39.72165506,13.05243082,0.6915829778,-0.6037136912,5.680429935,4.0,20.28063393,94.19956779,139.2183208,195.7180595,1,,,,,0.21529434163871974,0.6766319780952279,0.7113207700692535,3.644803910722726,0,0,36.82197424062,1,1,0
7161.0,downpour,small,0.0,Kashmir,78.9000029,30.24099907,2015-7-11,707,43.16724249,10.35745045,0.6253842711,-0.5877645612,4.440609455,7.0,24.93191147,107.9096336,107.9096336,245.070837,1,,,,,0.23104435292976472,1.0,0.44032017404012863,3.3281733023095805,0,0,30.51924044043,1,1,0
7167.0,rain,small,0.0,Kashmir,73.95929664,34.66090017,2015-04-08,2069,56.16162812,305.1123198,0.7312760949,-0.6298853755,0.0,7.0,0.0,10.43490577,42.63761508,72.64536393,1,,,,,0.0,0.2447347430296282,0.5869282329025838,0.0,0,0,116.19840858028002,0,0,0
7168.0,rain,small,0.0,Uttarakhand,74.32790377,34.20880083,2015-04-07,1589,2.908204422,50.40947758,0.06847735494,-0.1258221716,11.50404739,7.0,6.504421711,38.39809084,92.21328306,148.8277969,1,,,,,0.169394403958861,0.41640520287099736,0.6195971786235586,4.903382736556394,0,0,4.621136826558,0,0,0
7171.0,downpour,medium,0.0,Kashmir,74.79900334,33.94450099,2015-3-30,1623,2.164826788,328.9219967,0.1062809527,-0.1747150123,10.64238644,7.0,77.83956909,88.19023514,106.3586404,243.7432611,1,,,,,0.8826325155662806,0.8291779098372153,0.43635520391418936,0.132974349305972,0,0,3.513513876924,0,1,0
7172.0,downpour,medium,0.0,Uttarakhand,75.54689714,33.14450259,2015-04-03,1133,7.459720418,188.49102,0.1077924371,-0.1472782195,61.58220673,7.0,38.3054409,160.1940594,160.1940594,301.5633583,1,,,,,0.23911898508266408,1.0,0.5312119493000088,3.182018419216263,0,0,8.451863233594,0,0,0
7174.0,downpour,medium,0.0,Kashmir,74.03009825,34.0886013,2015-04-03,1313,7.107293915,38.83357803,0.3688085079,-0.3422296345,16.69509697,7.0,30.87061596,89.31655025,103.9911385,196.522083,1,,,,,0.34563153047886547,0.8588861660553895,0.5291575222108754,1.8932545552615534,0,0,9.331876910395,0,1,0
7175.0,downpour,medium,0.0,Uttarakhand,74.61630059,33.92430126,2015-04-05,2201,6.676176368,90.0,0.290928185,-0.3612028956,10.3256321,7.0,9.013344765,99.93363667,145.6118898,240.2221224,1,,,,,0.09019330292926084,0.6863013508530126,0.6061552047964089,10.087297698636297,0,0,14.694264185968,0,0,0
7176.0,continuous_rain,medium,2.0,Kashmir,74.4725035,34.15869837,2015-04-02,1650,0.9274099368,180.0,0.2958502173,-0.3655015528,4.136770725,7.0,26.21350956,75.09491253,85.25551987,167.9801307,1,,,,,0.34907171041084634,0.8808217068467452,0.5075333583485538,1.8647408832501253,0,0,1.5302263957199997,0,0,0
7177.0,continuous_rain,medium,0.0,Uttarakhand,74.40160379,34.09780043,2015-04-03,2007,14.69490418,104.2944951,0.5269498825,-0.5373479128,1.846414685,7.0,41.77181339,92.72448826,102.8770399,189.1810277,1,,,,,0.4504938681664286,0.9013137270486338,0.5438020987133056,1.2197860407515337,0,0,29.492672689259997,0,0,0
7178.0,continuous_rain,medium,0.0,Kashmir,74.42030526,34.06039749,2015-04-03,2240,22.14110151,106.1698909,0.5373868346,-0.5098772049,4.152186871,7.0,42.26316261,94.42183113,104.6466179,191.8540087,1,,,,,0.44759948101209845,0.9022922386295296,0.5454492121852651,1.2341402133416914,0,0,49.596067382399994,0,0,0
7185.0,continuous_rain,medium,0.0,Uttarakhand,77.18029707,32.29339843,2015-04-03,2149,8.89961445,301.1236994,0.002917441539,0.001019767951,2.621573448,7.0,20.49420071,84.91816044,84.91816044,175.4620004,1,,,,,0.241340610816463,1.0,0.48396895194636114,3.143521459637349,0,0,19.125271453049997,0,0,0
7195.0,continuous_rain,medium,0.0,Uttarakhand,75.21019934,33.25040178,2015-7-12,716,11.26758374,215.6580148,0.2057930082,-0.2392054796,2.617645741,4.0,49.02133942,105.7620544,124.0740862,150.5093269,1,,,,,0.46350593034622445,0.8524105043942689,0.8243614449384665,1.1574696989378999,0,0,8.06758995784,0,0,0
7196.0,continuous_rain,medium,0.0,Kashmir,75.28450134,33.20489665,2015-7-12,778,33.75064918,6.650645014,0.1335010231,-0.1609510928,2.863703966,7.0,37.68337631,81.74479485,95.13055134,127.8175941,1,,,,,0.46098808345104064,0.8592906663374753,0.7442680486191376,1.169253470748784,0,0,26.258005062040002,1,1,1
7215.0,continuous_rain,small,1.0,Kashmir,78.03700186,32.24730024,2015-7-13,3661,1.43596808,130.2229947,0.06289809942,-0.1883334517,0.03125326335,9.0,0.0,0.0,6.071947098,28.49363136,1,,,,,0.0,0.0,0.21309839455998353,0.0,0,0,5.25707914088,0,0,0
7224.0,continuous_rain,small,0.0,Himachal Pradesh,78.43779924,30.72999747,2015-7-19,1120,7.681024638,196.2164423,0.1181830019,-0.1820570081,6.729048252,7.0,80.83499432,260.6376524,433.2733107,638.8475866,1,,,,,0.31014319525846074,0.601554829165248,0.6782107654282873,2.2243170744618164,0,1,8.60274759456,0,0,0
7226.0,continuous_rain,small,1.0,Himachal Pradesh,76.32260236,32.22389888,2015-7-18,1476,20.42124106,180.0,0.708645463,-0.6526013017,13.69024467,7.0,396.0351257,396.0351257,649.236227,886.2837429,1,,,,,1.0,0.6100015822130024,0.7325376688910492,0.0,1,1,30.141751804560002,0,0,0
7227.0,monsoon,medium,0.0,Himachal Pradesh,80.23639549,30.07050088,2015-7-19,2186,9.259366335,53.43274578,0.3034875691,-0.3808495998,2.018655777,7.0,32.28470612,32.28470612,162.6238365,364.6967621,1,,,,,1.0,0.1985238253802972,0.44591521888918906,0.0,0,0,20.24097480831,0,0,0
7249.0,continuous_rain,medium,0.0,Uttarakhand,77.16649616,31.08509798,2015-7-13,1821,41.11958208,319.489531,0.6907599568,-0.6566377282,10.41775417,4.0,139.7512569,214.9213333,257.7559624,493.5581551,1,,,,,0.6502437647961492,0.8338171163872948,0.5222403069153542,0.5378847966554496,1,1,74.87875896768,1,1,0
7251.0,monsoon,small,1.0,Uttarakhand,75.1494976,34.26890059,2015-7-21,2213,8.669047112,230.4295311,0.2884373367,-0.3341441751,4.512581825,7.0,15.68190861,31.36381721,45.3109436,69.58387184,1,,,,,0.5000000001594194,0.692190775960799,0.6511701979474099,0.9999999993623224,0,0,19.184601258856,0,0,0
7261.0,continuous_rain,small,0.0,Kashmir,77.76519736,33.61599902,2015-7-21,4299,15.45283153,100.1179484,0.0471092388,-0.1195410043,0.01441029273,9.0,15.53466678,27.08629751,35.53099489,41.18693542,1,,,,,0.5735249261832389,0.762328710295227,0.8626763445174044,0.7436033803359122,0,0,66.43172274746999,0,0,0
7262.0,continuous_rain,medium,0.0,Kashmir,77.75589567,33.74030092,2015-7-21,3711,28.68860695,84.90861145,0.02153868601,-0.07694011182,0.04985431209,7.0,19.956532,19.956532,33.36221075,61.02841282,1,,,,,1.0,0.5981777451603683,0.5466668590644826,0.0,0,0,106.46342039145,0,0,1
7270.0,continuous_rain,small,0.0,Kashmir,80.21859922,29.58630048,2015-7-24,1664,7.721587156,213.3091364,0.2770216763,-0.2447422743,18.3889389,4.0,42.01583862,62.89821911,194.7542181,508.4098921,1,,,,,0.6679972694699081,0.32296203760631154,0.38306535951840504,0.49701210724042916,0,1,12.848721027584,0,0,0
7273.0,continuous_rain,medium,0.0,Kashmir,78.9013986,30.24110163,2015-7-26,694,35.61003265,353.9929086,0.5489276052,-0.5135270953,4.402345181,7.0,30.25704002,59.68635654,214.0227346,321.9323683,1,,,,,0.5069339422607014,0.2788785810607991,0.6648065111631088,0.9726436062664134,0,0,24.7133626591,1,1,0
7275.0,continuous_rain,small,0.0,Uttarakhand,75.41889865,34.25799809,2015-7-24,2891,14.02677562,193.6029718,0.02143484727,-0.04924530536,4.042765141,7.0,0.0,12.71311092,39.53474712,56.7450285,1,,,,,0.0,0.32156803435246056,0.69670856046887,0.0,0,0,40.55140831742,0,0,0
7284.0,continuous_rain,medium,0.0,Uttarakhand,75.77020447,33.27060151,2015-7-27,1152,26.49690868,238.69776,0.3776676953,-0.4238981307,5.820464611,7.0,22.02662754,47.48880291,78.49542332,162.2626162,1,,,,,0.46382781182639,0.6049881751246029,0.48375544015171623,1.1559724848373223,0,0,30.52443879936,1,0,0
7285.0,continuous_rain,small,0.0,Uttarakhand,77.3525031,31.12630008,2015-7-26,2280,8.395167336,39.84221379,0.4463453293,-0.4348230958,5.156337738,4.0,45.08902359,61.69079399,249.5477734,364.0629625,1,,,,,0.7308873929764766,0.24721035635575822,0.6854522406958659,0.3681998206694812,0,0,19.140981526079997,0,1,0
